"","Relinquished","X","Date","Team","Acquired","Notes","slugPlayerBREF","isActive","yearsPlayer","countSeasons","slugSeasonRookie","slugSeasonLast","urlPlayerBioBREF","year","position1","hand"
"1","A.J. Hammons",221081,"2017-03-13","Mavericks","","placed on IL","hammoaj01",FALSE,"2017",1,"2016-17","2016-17","https://www.basketball-reference.com/players/h/hammoaj01.html",2017,"Center","Right"
"2","A.J. Hammons",23979,"2017-01-03","Mavericks","","placed on IL","hammoaj01",FALSE,"2017",1,"2016-17","2016-17","https://www.basketball-reference.com/players/h/hammoaj01.html",2017,"Center","Right"
"3","A.J. Hammons",4977,"2016-12-27","Mavericks","","placed on IL","hammoaj01",FALSE,"2017",1,"2016-17","2016-17","https://www.basketball-reference.com/players/h/hammoaj01.html",2016,"Center","Right"
"4","A.J. Hammons",251009,"2017-03-27","Mavericks","","placed on IL","hammoaj01",FALSE,"2017",1,"2016-17","2016-17","https://www.basketball-reference.com/players/h/hammoaj01.html",2017,"Center","Right"
"5","A.J. Hammons",17950,"2016-10-26","Mavericks","","placed on IL","hammoaj01",FALSE,"2017",1,"2016-17","2016-17","https://www.basketball-reference.com/players/h/hammoaj01.html",2016,"Center","Right"
"6","A.J. Hammons",231011,"2017-03-31","Mavericks","","placed on IL","hammoaj01",FALSE,"2017",1,"2016-17","2016-17","https://www.basketball-reference.com/players/h/hammoaj01.html",2017,"Center","Right"
"7","A.J. Hammons",51002,"2017-03-05","Mavericks","","placed on IL","hammoaj01",FALSE,"2017",1,"2016-17","2016-17","https://www.basketball-reference.com/players/h/hammoaj01.html",2017,"Center","Right"
"8","A.J. Hammons",131025,"2017-10-18","Heat","","placed on IL with illness","hammoaj01",FALSE,"2017",1,"2016-17","2016-17","https://www.basketball-reference.com/players/h/hammoaj01.html",2017,"Center","Right"
"9","A.J. Hammons",13999,"2017-02-27","Mavericks","","placed on IL","hammoaj01",FALSE,"2017",1,"2016-17","2016-17","https://www.basketball-reference.com/players/h/hammoaj01.html",2017,"Center","Right"
"10","A.J. Hammons",20952,"2016-10-30","Mavericks","","placed on IL","hammoaj01",FALSE,"2017",1,"2016-17","2016-17","https://www.basketball-reference.com/players/h/hammoaj01.html",2016,"Center","Right"
"11","A.J. Price",20804,"2014-01-18","Timberwolves","","placed on IL","priceaj01",FALSE,"2010-2015",6,"2009-10","2014-15","https://www.basketball-reference.com/players/p/priceaj01.html",2014,"PointGuard","Right"
"12","A.J. Price",20804,"2014-01-18","Timberwolves","","placed on IL","priceaj01",FALSE,"2010-2015",6,"2009-10","2014-15","https://www.basketball-reference.com/players/p/priceaj01.html",2014,"ShootingGuard","Right"
"13","A.J. Price",4816,"2014-03-09","Timberwolves","","placed on IL with appendectomy","priceaj01",FALSE,"2010-2015",6,"2009-10","2014-15","https://www.basketball-reference.com/players/p/priceaj01.html",2014,"PointGuard","Right"
"14","A.J. Price",4816,"2014-03-09","Timberwolves","","placed on IL with appendectomy","priceaj01",FALSE,"2010-2015",6,"2009-10","2014-15","https://www.basketball-reference.com/players/p/priceaj01.html",2014,"ShootingGuard","Right"
"15","A.J. Price",26806,"2014-01-27","Timberwolves","","placed on IL","priceaj01",FALSE,"2010-2015",6,"2009-10","2014-15","https://www.basketball-reference.com/players/p/priceaj01.html",2014,"PointGuard","Right"
"16","A.J. Price",26806,"2014-01-27","Timberwolves","","placed on IL","priceaj01",FALSE,"2010-2015",6,"2009-10","2014-15","https://www.basketball-reference.com/players/p/priceaj01.html",2014,"ShootingGuard","Right"
"17","A.J. Price",10849,"2014-12-25","Cavaliers","","placed on IL","priceaj01",FALSE,"2010-2015",6,"2009-10","2014-15","https://www.basketball-reference.com/players/p/priceaj01.html",2014,"PointGuard","Right"
"18","A.J. Price",10849,"2014-12-25","Cavaliers","","placed on IL","priceaj01",FALSE,"2010-2015",6,"2009-10","2014-15","https://www.basketball-reference.com/players/p/priceaj01.html",2014,"ShootingGuard","Right"
"19","A.J. Price",6804,"2014-01-15","Timberwolves","","placed on IL","priceaj01",FALSE,"2010-2015",6,"2009-10","2014-15","https://www.basketball-reference.com/players/p/priceaj01.html",2014,"PointGuard","Right"
"20","A.J. Price",6804,"2014-01-15","Timberwolves","","placed on IL","priceaj01",FALSE,"2010-2015",6,"2009-10","2014-15","https://www.basketball-reference.com/players/p/priceaj01.html",2014,"ShootingGuard","Right"
"21","A.J. Price",211075,"2014-10-30","Cavaliers","","placed on IL","priceaj01",FALSE,"2010-2015",6,"2009-10","2014-15","https://www.basketball-reference.com/players/p/priceaj01.html",2014,"PointGuard","Right"
"22","A.J. Price",211075,"2014-10-30","Cavaliers","","placed on IL","priceaj01",FALSE,"2010-2015",6,"2009-10","2014-15","https://www.basketball-reference.com/players/p/priceaj01.html",2014,"ShootingGuard","Right"
"23","Aaron Brooks",26951,"2016-10-28","Pacers","","placed on IL with sore knee","brookaa01",FALSE,"2008-2018",11,"2007-08","2017-18","https://www.basketball-reference.com/players/b/brookaa01.html",2016,"PointGuard","Right"
"24","Aaron Brooks",23987,"2017-01-23","Pacers","","placed on IL with sore right knee","brookaa01",FALSE,"2008-2018",11,"2007-08","2017-18","https://www.basketball-reference.com/players/b/brookaa01.html",2017,"PointGuard","Right"
"25","Aaron Brooks",251064,"2017-12-27","Timberwolves","","placed on IL with illness","brookaa01",FALSE,"2008-2018",11,"2007-08","2017-18","https://www.basketball-reference.com/players/b/brookaa01.html",2017,"PointGuard","Right"
"26","Aaron Gordon",12942,"2016-04-08","Magic","","placed on IL with concussion","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2016,"PowerForward","Right"
"27","Aaron Gordon",12942,"2016-04-08","Magic","","placed on IL with concussion","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2016,"SmallForward","Right"
"28","Aaron Gordon",191267,"2021-02-01","Magic","","placed on IL with sprained left ankle","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2021,"PowerForward","Right"
"29","Aaron Gordon",191267,"2021-02-01","Magic","","placed on IL with sprained left ankle","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2021,"SmallForward","Right"
"30","Aaron Gordon",141234,"2020-03-02","Magic","","placed on IL with right knee inflammation","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2020,"PowerForward","Right"
"31","Aaron Gordon",141234,"2020-03-02","Magic","","placed on IL with right knee inflammation","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2020,"SmallForward","Right"
"32","Aaron Gordon",26862,"2015-02-04","Magic","","placed on IL with sore left foot","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2015,"PowerForward","Right"
"33","Aaron Gordon",26862,"2015-02-04","Magic","","placed on IL with sore left foot","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2015,"SmallForward","Right"
"34","Aaron Gordon",161215,"2020-01-10","Magic","","placed on IL with right calf injury","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2020,"PowerForward","Right"
"35","Aaron Gordon",161215,"2020-01-10","Magic","","placed on IL with right calf injury","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2020,"SmallForward","Right"
"36","Aaron Gordon",9869,"2015-02-27","Magic","","placed on IL with sprained right ankle","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2015,"PowerForward","Right"
"37","Aaron Gordon",9869,"2015-02-27","Magic","","placed on IL with sprained right ankle","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2015,"SmallForward","Right"
"38","Aaron Gordon",26020,"2020-08-07","Magic","","placed on IL with strained left hamstring (out for season)","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2020,"PowerForward","Right"
"39","Aaron Gordon",26020,"2020-08-07","Magic","","placed on IL with strained left hamstring (out for season)","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2020,"SmallForward","Right"
"40","Aaron Gordon",31057,"2017-12-13","Magic","","placed on IL with concussion","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2017,"PowerForward","Right"
"41","Aaron Gordon",31057,"2017-12-13","Magic","","placed on IL with concussion","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2017,"SmallForward","Right"
"42","Aaron Gordon",91059,"2017-12-17","Magic","","placed on IL with strained right calf (DTD)","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2017,"PowerForward","Right"
"43","Aaron Gordon",91059,"2017-12-17","Magic","","placed on IL with strained right calf (DTD)","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2017,"SmallForward","Right"
"44","Aaron Gordon",20839,"2014-11-26","Magic","","placed on IL with fractured left foot","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2014,"PowerForward","Right"
"45","Aaron Gordon",20839,"2014-11-26","Magic","","placed on IL with fractured left foot","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2014,"SmallForward","Right"
"46","Aaron Gordon",131285,"2021-03-26","Nuggets","","placed on IL with NBA health and safety protocols","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2021,"PowerForward","Right"
"47","Aaron Gordon",131285,"2021-03-26","Nuggets","","placed on IL with NBA health and safety protocols","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2021,"SmallForward","Right"
"48","Aaron Gordon",191028,"2017-10-20","Magic","","placed on IL with sore left ankle","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2017,"PowerForward","Right"
"49","Aaron Gordon",191028,"2017-10-20","Magic","","placed on IL with sore left ankle","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2017,"SmallForward","Right"
"50","Aaron Gordon",191127,"2018-11-11","Magic","","placed on IL with sprained left ankle","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2018,"PowerForward","Right"
"51","Aaron Gordon",191127,"2018-11-11","Magic","","placed on IL with sprained left ankle","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2018,"SmallForward","Right"
"52","Aaron Gordon",141196,"2019-11-23","Magic","","placed on IL with bruised right ankle","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2019,"PowerForward","Right"
"53","Aaron Gordon",141196,"2019-11-23","Magic","","placed on IL with bruised right ankle","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2019,"SmallForward","Right"
"54","Aaron Gordon",241132,"2018-11-28","Magic","","placed on IL with tightness in lower back","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2018,"PowerForward","Right"
"55","Aaron Gordon",241132,"2018-11-28","Magic","","placed on IL with tightness in lower back","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2018,"SmallForward","Right"
"56","Aaron Gordon",81153,"2019-01-21","Magic","","placed on IL with sore lower back","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2019,"PowerForward","Right"
"57","Aaron Gordon",81153,"2019-01-21","Magic","","placed on IL with sore lower back","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2019,"SmallForward","Right"
"58","Aaron Gordon",141210,"2019-12-30","Magic","","placed on IL with left Achilles injury","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2019,"PowerForward","Right"
"59","Aaron Gordon",141210,"2019-12-30","Magic","","placed on IL with left Achilles injury","gordoaa01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/g/gordoaa01.html",2019,"SmallForward","Right"
"60","Aaron Harrison",12968,"2016-12-07","Hornets","","placed on IL","harriaa01",FALSE,"2016-2018",3,"2015-16","2017-18","https://www.basketball-reference.com/players/h/harriaa01.html",2016,"ShootingGuard","Right"
"61","Aaron Harrison",4890,"2015-11-01","Hornets","","placed on IL","harriaa01",FALSE,"2016-2018",3,"2015-16","2017-18","https://www.basketball-reference.com/players/h/harriaa01.html",2015,"ShootingGuard","Right"
"62","Aaron Harrison",10946,"2016-04-17","Hornets","","placed on IL","harriaa01",FALSE,"2016-2018",3,"2015-16","2017-18","https://www.basketball-reference.com/players/h/harriaa01.html",2016,"ShootingGuard","Right"
"63","Aaron Harrison",14958,"2016-11-13","Hornets","","placed on IL","harriaa01",FALSE,"2016-2018",3,"2015-16","2017-18","https://www.basketball-reference.com/players/h/harriaa01.html",2016,"ShootingGuard","Right"
"64","Aaron Harrison",211197,"2016-10-28","Hornets","","placed on IL","harriaa01",FALSE,"2016-2018",3,"2015-16","2017-18","https://www.basketball-reference.com/players/h/harriaa01.html",2016,"ShootingGuard","Right"
"65","Aaron Harrison",10962,"2016-11-23","Hornets","","placed on IL","harriaa01",FALSE,"2016-2018",3,"2015-16","2017-18","https://www.basketball-reference.com/players/h/harriaa01.html",2016,"ShootingGuard","Right"
"66","Aaron Harrison",16943,"2016-04-10","Hornets","","placed on IL","harriaa01",FALSE,"2016-2018",3,"2015-16","2017-18","https://www.basketball-reference.com/players/h/harriaa01.html",2016,"ShootingGuard","Right"
"67","Aaron Nesmith",31263,"2021-01-22","Celtics","","placed on IL with lower back spasms","nesmiaa01",TRUE,"2021",1,"2020-21","2020-21","https://www.basketball-reference.com/players/n/nesmiaa01.html",2021,"SmallForward","Right"
"68","Abdel Nader",211463,"2020-01-15","Thunder","","placed on IL with sprained left ankle","naderab01",TRUE,"2018-2021",4,"2017-18","2020-21","https://www.basketball-reference.com/players/n/naderab01.html",2020,"SmallForward","Right"
"69","Abdel Nader",61073,"2018-01-16","Celtics","","placed on IL with illness/flu","naderab01",TRUE,"2018-2021",4,"2017-18","2020-21","https://www.basketball-reference.com/players/n/naderab01.html",2018,"SmallForward","Right"
"70","Abdel Nader",91247,"2020-08-14","Thunder","","placed on IL with neck injury","naderab01",TRUE,"2018-2021",4,"2017-18","2020-21","https://www.basketball-reference.com/players/n/naderab01.html",2020,"SmallForward","Right"
"71","Abdel Nader",211366,"2018-10-21","Thunder","","placed on IL","naderab01",TRUE,"2018-2021",4,"2017-18","2020-21","https://www.basketball-reference.com/players/n/naderab01.html",2018,"SmallForward","Right"
"72","Adam Mokoka",171273,"2021-02-19","Bulls","","placed on IL with NBA health and safety protocols","mokokad01",TRUE,"2020-2021",2,"2019-20","2020-21","https://www.basketball-reference.com/players/m/mokokad01.html",2021,"ShootingGuard","Right"
"73","Adam Mokoka",171273,"2021-02-19","Bulls","","placed on IL with NBA health and safety protocols","mokokad01",TRUE,"2020-2021",2,"2019-20","2020-21","https://www.basketball-reference.com/players/m/mokokad01.html",2021,"SmallForward","Right"
"74","Adam Mokoka",131212,"2020-01-04","Bulls","","placed on IL","mokokad01",TRUE,"2020-2021",2,"2019-20","2020-21","https://www.basketball-reference.com/players/m/mokokad01.html",2020,"ShootingGuard","Right"
"75","Adam Mokoka",131212,"2020-01-04","Bulls","","placed on IL","mokokad01",TRUE,"2020-2021",2,"2019-20","2020-21","https://www.basketball-reference.com/players/m/mokokad01.html",2020,"SmallForward","Right"
"76","Adam Mokoka",211431,"2019-10-23","Bulls","","placed on IL","mokokad01",TRUE,"2020-2021",2,"2019-20","2020-21","https://www.basketball-reference.com/players/m/mokokad01.html",2019,"ShootingGuard","Right"
"77","Adam Mokoka",211431,"2019-10-23","Bulls","","placed on IL","mokokad01",TRUE,"2020-2021",2,"2019-20","2020-21","https://www.basketball-reference.com/players/m/mokokad01.html",2019,"SmallForward","Right"
"78","Adam Mokoka",141274,"2021-02-22","Bulls","","placed on IL with NBA health and safety protocols","mokokad01",TRUE,"2020-2021",2,"2019-20","2020-21","https://www.basketball-reference.com/players/m/mokokad01.html",2021,"ShootingGuard","Right"
"79","Adam Mokoka",141274,"2021-02-22","Bulls","","placed on IL with NBA health and safety protocols","mokokad01",TRUE,"2020-2021",2,"2019-20","2020-21","https://www.basketball-reference.com/players/m/mokokad01.html",2021,"SmallForward","Right"
"80","Adam Mokoka",141272,"2021-02-15","Bulls","","placed on IL with NBA health and safety protocols","mokokad01",TRUE,"2020-2021",2,"2019-20","2020-21","https://www.basketball-reference.com/players/m/mokokad01.html",2021,"ShootingGuard","Right"
"81","Adam Mokoka",141272,"2021-02-15","Bulls","","placed on IL with NBA health and safety protocols","mokokad01",TRUE,"2020-2021",2,"2019-20","2020-21","https://www.basketball-reference.com/players/m/mokokad01.html",2021,"SmallForward","Right"
"82","Adam Mokoka",201262,"2021-01-22","Bulls","","placed on IL with concussion","mokokad01",TRUE,"2020-2021",2,"2019-20","2020-21","https://www.basketball-reference.com/players/m/mokokad01.html",2021,"ShootingGuard","Right"
"83","Adam Mokoka",201262,"2021-01-22","Bulls","","placed on IL with concussion","mokokad01",TRUE,"2020-2021",2,"2019-20","2020-21","https://www.basketball-reference.com/players/m/mokokad01.html",2021,"SmallForward","Right"
"84","Adam Mokoka",231268,"2021-02-05","Bulls","","placed on IL with NBA health and safety protocols","mokokad01",TRUE,"2020-2021",2,"2019-20","2020-21","https://www.basketball-reference.com/players/m/mokokad01.html",2021,"ShootingGuard","Right"
"85","Adam Mokoka",231268,"2021-02-05","Bulls","","placed on IL with NBA health and safety protocols","mokokad01",TRUE,"2020-2021",2,"2019-20","2020-21","https://www.basketball-reference.com/players/m/mokokad01.html",2021,"SmallForward","Right"
"86","Adonis Thomas",20816,"2014-03-12","Magic","","placed on IL (P)","thomaad01",FALSE,"2014",1,"2013-14","2013-14","https://www.basketball-reference.com/players/t/thomaad01.html",2014,"SmallForward","Right"
"87","Adonis Thomas",10816,"2014-03-10","Magic","","placed on IL","thomaad01",FALSE,"2014",1,"2013-14","2013-14","https://www.basketball-reference.com/players/t/thomaad01.html",2014,"SmallForward","Right"
"88","Adreian Payne",7850,"2014-12-27","Hawks","","placed on IL","paynead01",FALSE,"2015-2018",4,"2014-15","2017-18","https://www.basketball-reference.com/players/p/paynead01.html",2014,"PowerForward","Right"
"89","Adreian Payne",251025,"2017-10-18","Magic","","placed on IL with fractured left hand","paynead01",FALSE,"2015-2018",4,"2014-15","2017-18","https://www.basketball-reference.com/players/p/paynead01.html",2017,"PowerForward","Right"
"90","Adreian Payne",22999,"2016-01-25","Timberwolves","","placed on IL","paynead01",FALSE,"2015-2018",4,"2014-15","2017-18","https://www.basketball-reference.com/players/p/paynead01.html",2016,"PowerForward","Right"
"91","Adreian Payne",19857,"2015-01-21","Hawks","","placed on IL","paynead01",FALSE,"2015-2018",4,"2014-15","2017-18","https://www.basketball-reference.com/players/p/paynead01.html",2015,"PowerForward","Right"
"92","Adreian Payne",14828,"2014-10-29","Hawks","","placed on IL with plantar fasciaitis","paynead01",FALSE,"2015-2018",4,"2014-15","2017-18","https://www.basketball-reference.com/players/p/paynead01.html",2014,"PowerForward","Right"
"93","Adreian Payne",5856,"2015-01-16","Hawks","","placed on IL","paynead01",FALSE,"2015-2018",4,"2014-15","2017-18","https://www.basketball-reference.com/players/p/paynead01.html",2015,"PowerForward","Right"
"94","Adreian Payne",23834,"2014-11-14","Hawks","","placed on IL","paynead01",FALSE,"2015-2018",4,"2014-15","2017-18","https://www.basketball-reference.com/players/p/paynead01.html",2014,"PowerForward","Right"
"95","Al Horford",91038,"2017-11-08","Celtics","","placed on IL with concussion","horfoal01",TRUE,"2008-2021",14,"2007-08","2020-21","https://www.basketball-reference.com/players/h/horfoal01.html",2017,"Center","Right"
"96","Al Horford",51131,"2018-11-23","Celtics","","placed on IL with sore left knee","horfoal01",TRUE,"2008-2021",14,"2007-08","2020-21","https://www.basketball-reference.com/players/h/horfoal01.html",2018,"Center","Right"
"97","Al Horford",251180,"2019-04-09","Celtics","","placed on IL with sore left knee","horfoal01",TRUE,"2008-2021",14,"2007-08","2020-21","https://www.basketball-reference.com/players/h/horfoal01.html",2019,"Center","Right"
"98","Al Horford",31175,"2019-03-23","Celtics","","placed on IL with sore left knee","horfoal01",TRUE,"2008-2021",14,"2007-08","2020-21","https://www.basketball-reference.com/players/h/horfoal01.html",2019,"Center","Right"
"99","Al Horford",131133,"2018-11-30","Celtics","","placed on IL","horfoal01",TRUE,"2008-2021",14,"2007-08","2020-21","https://www.basketball-reference.com/players/h/horfoal01.html",2018,"Center","Right"
"100","Al Horford",12989,"2017-01-27","Celtics","","placed on IL with sore left groin","horfoal01",TRUE,"2008-2021",14,"2007-08","2020-21","https://www.basketball-reference.com/players/h/horfoal01.html",2017,"Center","Right"
"101","Al Horford",20953,"2016-11-02","Celtics","","placed on IL with concussion","horfoal01",TRUE,"2008-2021",14,"2007-08","2020-21","https://www.basketball-reference.com/players/h/horfoal01.html",2016,"Center","Right"
"102","Al Horford",151110,"2018-04-06","Celtics","","placed on IL for rest","horfoal01",TRUE,"2008-2021",14,"2007-08","2020-21","https://www.basketball-reference.com/players/h/horfoal01.html",2018,"Center","Right"
"103","Al Horford",141137,"2018-12-10","Celtics","","placed on IL with sore left knee","horfoal01",TRUE,"2008-2021",14,"2007-08","2020-21","https://www.basketball-reference.com/players/h/horfoal01.html",2018,"Center","Right"
"104","Al Horford",9855,"2015-01-14","Hawks","","placed on IL for rest","horfoal01",TRUE,"2008-2021",14,"2007-08","2020-21","https://www.basketball-reference.com/players/h/horfoal01.html",2015,"Center","Right"
"105","Al Horford",141177,"2019-03-30","Celtics","","placed on IL with sore left knee","horfoal01",TRUE,"2008-2021",14,"2007-08","2020-21","https://www.basketball-reference.com/players/h/horfoal01.html",2019,"Center","Right"
"106","Al Horford",171114,"2018-04-11","Celtics","","placed on IL for rest","horfoal01",TRUE,"2008-2021",14,"2007-08","2020-21","https://www.basketball-reference.com/players/h/horfoal01.html",2018,"Center","Right"
"107","Al Horford",171001,"2017-03-05","Celtics","","placed on IL with sprained right elbow","horfoal01",TRUE,"2008-2021",14,"2007-08","2020-21","https://www.basketball-reference.com/players/h/horfoal01.html",2017,"Center","Right"
"108","Al Horford",221230,"2019-01-23","Celtics","","placed on IL","horfoal01",TRUE,"2008-2021",14,"2007-08","2020-21","https://www.basketball-reference.com/players/h/horfoal01.html",2019,"Center","Right"
"109","Al Horford",201095,"2018-03-11","Celtics","","placed on IL with illness","horfoal01",TRUE,"2008-2021",14,"2007-08","2020-21","https://www.basketball-reference.com/players/h/horfoal01.html",2018,"Center","Right"
"110","Al Horford",221133,"2017-12-13","Celtics","","placed on IL for rest","horfoal01",TRUE,"2008-2021",14,"2007-08","2020-21","https://www.basketball-reference.com/players/h/horfoal01.html",2017,"Center","Right"
"111","Al Horford",111223,"2020-01-30","76ers","","placed on IL with sore left knee","horfoal01",TRUE,"2008-2021",14,"2007-08","2020-21","https://www.basketball-reference.com/players/h/horfoal01.html",2020,"Center","Right"
"112","Al Horford",221280,"2019-12-13","76ers","","placed on IL with sore left knee","horfoal01",TRUE,"2008-2021",14,"2007-08","2020-21","https://www.basketball-reference.com/players/h/horfoal01.html",2019,"Center","Right"
"113","Al Jefferson",23913,"2016-01-01","Hornets","","placed on IL recovering from surgery on right knee to repair torn lateral meniscus","jeffeal01",FALSE,"2005-2018",14,"2004-05","2017-18","https://www.basketball-reference.com/players/j/jeffeal01.html",2016,"Center","Right"
"114","Al Jefferson",23913,"2016-01-01","Hornets","","placed on IL recovering from surgery on right knee to repair torn lateral meniscus","jeffeal01",FALSE,"2005-2018",14,"2004-05","2017-18","https://www.basketball-reference.com/players/j/jeffeal01.html",2016,"PowerForward","Right"
"115","Al Jefferson",5903,"2015-12-02","Hornets","","placed on IL with strained left calf","jeffeal01",FALSE,"2005-2018",14,"2004-05","2017-18","https://www.basketball-reference.com/players/j/jeffeal01.html",2015,"Center","Right"
"116","Al Jefferson",5903,"2015-12-02","Hornets","","placed on IL with strained left calf","jeffeal01",FALSE,"2005-2018",14,"2004-05","2017-18","https://www.basketball-reference.com/players/j/jeffeal01.html",2015,"PowerForward","Right"
"117","Al Jefferson",16872,"2015-03-13","Hornets","","placed on IL with strained right knee / right calf injury (P)","jeffeal01",FALSE,"2005-2018",14,"2004-05","2017-18","https://www.basketball-reference.com/players/j/jeffeal01.html",2015,"Center","Right"
"118","Al Jefferson",16872,"2015-03-13","Hornets","","placed on IL with strained right knee / right calf injury (P)","jeffeal01",FALSE,"2005-2018",14,"2004-05","2017-18","https://www.basketball-reference.com/players/j/jeffeal01.html",2015,"PowerForward","Right"
"119","Al Jefferson",23075,"2017-02-24","Pacers","","placed on IL with dental ailment","jeffeal01",FALSE,"2005-2018",14,"2004-05","2017-18","https://www.basketball-reference.com/players/j/jeffeal01.html",2017,"Center","Right"
"120","Al Jefferson",23075,"2017-02-24","Pacers","","placed on IL with dental ailment","jeffeal01",FALSE,"2005-2018",14,"2004-05","2017-18","https://www.basketball-reference.com/players/j/jeffeal01.html",2017,"PowerForward","Right"
"121","Al Jefferson",7940,"2016-04-03","Hornets","","placed on IL with bruised right quadriceps","jeffeal01",FALSE,"2005-2018",14,"2004-05","2017-18","https://www.basketball-reference.com/players/j/jeffeal01.html",2016,"Center","Right"
"122","Al Jefferson",7940,"2016-04-03","Hornets","","placed on IL with bruised right quadriceps","jeffeal01",FALSE,"2005-2018",14,"2004-05","2017-18","https://www.basketball-reference.com/players/j/jeffeal01.html",2016,"PowerForward","Right"
"123","Al Jefferson",15851,"2014-12-31","Hornets","","placed on IL with strained adductor muscle in left groin","jeffeal01",FALSE,"2005-2018",14,"2004-05","2017-18","https://www.basketball-reference.com/players/j/jeffeal01.html",2014,"Center","Right"
"124","Al Jefferson",15851,"2014-12-31","Hornets","","placed on IL with strained adductor muscle in left groin","jeffeal01",FALSE,"2005-2018",14,"2004-05","2017-18","https://www.basketball-reference.com/players/j/jeffeal01.html",2014,"PowerForward","Right"
"125","Al-Farouq Aminu",251250,"2020-12-23","Magic","","placed on IL with recovering from surgery on right knee","aminual01",TRUE,"2011-2021",11,"2010-11","2020-21","https://www.basketball-reference.com/players/a/aminual01.html",2020,"SmallForward","Right"
"126","Al-Farouq Aminu",251250,"2020-12-23","Magic","","placed on IL with recovering from surgery on right knee","aminual01",TRUE,"2011-2021",11,"2010-11","2020-21","https://www.basketball-reference.com/players/a/aminual01.html",2020,"PowerForward","Right"
